Date, Open, High, Low, Close
08/10/21,35135.17,35285.16,35091.91,35264.67
08/11/21,35300.89,35501.16,35300.89,35484.97
08/12/21,35481.94,35510.77,35352.53,35499.85
08/13/21,35551.56,35610.57,35474.78,35515.38
08/16/21,35490.83,35631.19,35231.87,35625.4
08/17/21,35500.01,35500.01,35120.31,35343.28
08/18/21,35310.2,35356.8,34943.41,34960.69
08/19/21,34874.67,34997.81,34690.25,34894.12
08/20/21,34917.96,35177.26,34867.07,35120.08
08/23/21,35160.97,35428.91,35160.97,35335.71
08/24/21,35382.72,35445.47,35356.18,35366.26
08/25/21,35388.77,35501.14,35287.63,35405.5
08/26/21,35449.68,35498.45,35205.1,35213.12
08/27/21,35231.11,35479.18,35231.11,35455.8
08/30/21,35471.8,35510.71,35374.46,35399.84
08/31/21,35391.38,35449.79,35289.86,35360.73
09/01/21,35387.55,35407.37,35287.05,35312.53
09/02/21,35353.06,35475.4,35348.48,35443.82
09/03/21,35401.73,35422.71,35269.4,35369.09
09/07/21,35373.24,35373.24,35060.9,35100.0
09/08/21,35087.45,35175.15,34925.61,35031.07
09/09/21,35013.08,35199.89,34847.3,34879.38
09/10/21,34949.59,35104.25,34599.61,34607.72
09/13/21,34665.5,34939.1,34665.5,34869.63
09/14/21,34906.9,34990.36,34510.3,34577.57
09/15/21,34580.95,34880.77,34522.03,34814.39
09/16/21,34810.27,34943.55,34540.11,34751.32
09/17/21,34737.86,34779.86,34519.63,34584.88
09/20/21,34459.72,34459.72,33613.03,33970.47
09/21/21,34025.61,34313.88,33914.02,33919.84
09/22/21,34006.87,34440.42,34006.87,34258.32
09/23/21,34296.3,34879.78,34296.3,34764.82
09/24/21,34762.31,34857.06,34648.08,34798.0
09/27/21,34739.27,35061.12,34739.27,34869.37
09/28/21,34747.7,34798.21,34254.65,34299.99
09/29/21,34360.08,34580.42,34305.96,34390.72
09/30/21,34467.98,34557.37,33833.32,33843.92
10/01/21,33930.7,34490.56,33785.54,34326.46
10/04/21,34312.96,34410.28,33821.58,34002.92
10/05/21,34035.25,34490.95,34035.25,34314.67
10/06/21,34198.96,34432.68,33854.69,34416.99
10/07/21,34509.72,34975.19,34509.72,34754.94
10/08/21,34757.57,34842.62,34661.95,34746.25
10/11/21,34723.79,34951.35,34486.51,34496.06
10/12/21,34507.15,34611.24,34318.94,34378.34
10/13/21,34372.71,34449.83,34115.1,34377.81
10/14/21,34443.22,34923.83,34443.22,34912.56
10/15/21,35023.63,35320.97,35023.63,35294.76
10/18/21,35221.02,35327.57,35035.94,35258.61
10/19/21,35325.37,35462.68,35290.12,35457.31
10/20/21,35475.16,35669.69,35465.71,35609.34
10/21/21,35520.32,35612.36,35442.53,35603.08
10/22/21,35607.72,35765.02,35533.95,35677.02
10/25/21,35692.62,35787.04,35629.37,35741.15
10/26/21,35791.05,35892.92,35734.73,35756.88
10/27/21,35835.43,35835.43,35490.43,35490.69
10/28/21,35545.41,35742.25,35545.41,35730.48
10/29/21,35712.28,35852.53,35633.2,35819.56
11/01/21,35833.65,36009.74,35797.97,35913.84
11/02/21,35935.11,36088.81,35884.13,36052.63
11/03/21,36059.09,36178.51,35891.73,36157.58
11/04/21,36107.46,36168.03,35986.48,36124.23
11/05/21,36268.75,36484.75,36190.2,36327.95
11/08/21,36416.46,36565.73,36334.42,36432.22
11/09/21,36404.53,36416.98,36173.07,36319.98
11/10/21,36299.25,36346.61,36009.5,36079.94
11/11/21,36038.78,36108.17,35915.27,35921.23
11/12/21,35963.78,36147.63,35934.59,36100.31
11/15/21,36128.83,36236.07,36031.78,36087.45
11/16/21,36076.18,36316.61,36076.18,36142.22
11/17/21,36159.7,36159.7,35909.48,35931.05
11/18/21,35901.69,35952.63,35654.39,35870.95
11/19/21,35879.09,35879.09,35555.37,35601.98
11/22/21,35631.41,35929.66,35615.55,35619.25
11/23/21,35619.92,35841.52,35542.87,35813.8
11/24/21,35752.31,35825.47,35591.03,35804.38
11/26/21,35366.69,35366.69,34749.8,34899.34
11/29/21,35017.71,35287.91,34895.89,35135.94
11/30/21,35056.99,35056.99,34424.44,34483.72
12/01/21,34678.94,35004.64,34006.98,34022.04
12/02/21,34076.25,34759.65,34076.25,34639.79
12/03/21,34692.78,34801.31,34264.57,34580.08
12/06/21,34633.43,35356.75,34633.43,35227.03
12/07/21,35423.99,35819.47,35423.99,35719.43
12/08/21,35716.85,35840.52,35602.65,35754.75
12/09/21,35722.26,35864.24,35577.14,35754.69
12/10/21,35830.55,35982.69,35710.43,35970.99
12/13/21,35958.93,35958.93,35609.53,35650.95
12/14/21,35605.73,35779.47,35441.74,35544.18
12/15/21,35549.35,35943.84,35389.3,35927.43
12/16/21,36036.28,36189.83,35778.21,35897.64
12/17/21,35800.11,35800.11,35284.26,35365.44
12/20/21,35222.12,35222.12,34665.5,34932.16
12/21/21,35069.5,35508.96,35069.5,35492.7
12/22/21,35491.71,35764.67,35433.13,35753.89
12/23/21,35782.42,36060.99,35782.42,35950.56
12/27/21,35954.48,36306.61,35954.48,36302.38
12/28/21,36302.99,36527.26,36302.99,36398.21
12/29/21,36421.14,36571.55,36396.19,36488.63
12/30/21,36522.48,36679.44,36372.13,36398.08
12/31/21,36385.85,36484.94,36303.97,36338.3
01/03/22,36321.59,36595.82,36246.45,36585.06
01/04/22,36636.0,36934.84,36636.0,36799.65
01/05/22,36722.6,36952.65,36400.39,36407.11
01/06/22,36409.05,36464.19,36200.68,36236.47
01/07/22,36249.59,36382.84,36111.53,36231.66
01/10/22,36175.21,36175.21,35639.91,36068.87
01/11/22,36058.85,36271.47,35769.38,36252.02
01/12/22,36336.16,36453.49,36168.15,36290.32
01/13/22,36312.49,36513.88,36044.22,36113.62
01/14/22,35996.43,35996.43,35641.49,35911.81
01/18/22,35661.76,35661.76,35262.02,35368.47
01/19/22,35412.3,35547.83,35015.49,35028.65
01/20/22,35102.66,35490.2,34670.12,34715.39
01/21/22,34701.69,34896.67,34229.55,34265.37
01/24/22,34070.61,34420.99,33150.33,34364.5
01/25/22,34186.64,34591.04,33545.52,34297.73
01/26/22,34520.82,34815.67,33876.48,34168.09
01/27/22,34261.75,34773.32,34007.78,34160.78
01/28/22,34135.24,34731.77,33807.51,34725.47
01/31/22,34691.17,35148.14,34496.1,35131.86
02/01/22,35151.47,35441.09,34977.95,35405.24
02/02/22,35378.19,35679.2,35290.12,35629.33
02/03/22,35520.08,35535.94,35071.06,35111.16
02/04/22,35095.74,35333.55,34799.08,35089.74
02/07/22,35108.38,35325.01,34993.98,35091.13
02/08/22,35160.68,35544.89,35090.42,35462.78
02/09/22,35614.9,35824.28,35614.9,35768.06
02/10/22,35630.81,35800.24,35100.72,35241.59
02/11/22,35267.89,35431.15,34620.52,34738.06
02/14/22,34694.5,34744.56,34304.28,34566.17
02/15/22,34686.19,35047.79,34686.19,34988.84
02/16/22,34951.83,35042.09,34642.64,34934.27
02/17/22,34858.47,34858.47,34246.23,34312.03
02/18/22,34310.45,34423.58,33976.18,34079.18
02/22/22,33974.09,34024.74,33364.29,33596.61
02/23/22,33680.97,33832.59,33084.9,33131.76
02/24/22,32830.33,33269.34,32272.64,33223.83
02/25/22,33277.22,34095.74,33277.22,34058.75
02/28/22,33870.62,33963.63,33469.31,33892.6
03/01/22,33813.48,33870.14,33107.67,33294.95
03/02/22,33379.51,34013.67,33379.51,33891.35
03/03/22,33972.87,34179.07,33641.53,33794.66
03/04/22,33655.43,33655.43,33254.12,33614.8
03/07/22,33579.75,33579.75,32806.15,32817.38
03/08/22,32885.17,33402.98,32578.73,32632.64
03/09/22,32860.42,33457.28,32860.42,33286.25
03/10/22,33106.77,33236.59,32819.76,33174.07
03/11/22,33279.72,33515.61,32911.89,32944.19
03/14/22,33000.37,33395.59,32818.16,32945.24
03/15/22,32989.27,33620.84,32989.27,33544.34
03/16/22,33653.93,34075.94,33391.24,34063.1
03/17/22,33995.39,34483.92,33896.06,34480.76
03/18/22,34466.72,34755.2,34279.83,34754.93
03/21/22,34669.85,34808.28,34341.81,34552.99
03/22/22,34583.24,34882.03,34583.24,34807.46
03/23/22,34748.84,34748.84,34352.96,34358.5
03/24/22,34406.81,34713.56,34355.42,34707.94
03/25/22,34702.39,34942.7,34631.52,34861.24
03/28/22,34833.03,34957.93,34552.23,34955.89
03/29/22,35114.35,35372.26,35030.07,35294.19
03/30/22,35273.63,35361.36,35058.58,35228.81
03/31/22,35201.52,35201.52,34677.99,34678.35
04/01/22,34740.89,34847.91,34538.25,34818.27
04/04/22,34799.98,34940.78,34615.38,34921.88
04/05/22,34876.33,35112.21,34566.04,34641.18
04/06/22,34520.34,34609.84,34277.17,34496.51
04/07/22,34439.24,34705.83,34190.95,34583.57
04/08/22,34569.24,34908.46,34470.19,34721.12
04/11/22,34630.27,34701.34,34272.29,34308.08
04/12/22,34412.51,34669.97,34102.81,34220.36
04/13/22,34166.64,34598.36,34140.64,34564.59
04/14/22,34628.46,34889.17,34437.5,34451.23
04/18/22,34411.49,34618.29,34279.08,34411.69
04/19/22,34394.62,34983.11,34394.62,34911.2
04/20/22,34962.67,35315.4,34962.67,35160.79
04/21/22,35258.8,35492.22,34723.82,34792.76
04/22/22,34727.38,34727.38,33773.39,33811.4
04/25/22,33731.65,34106.01,33323.37,34049.46
04/26/22,33907.49,33909.51,33230.95,33240.18
04/27/22,33450.92,33697.18,33108.89,33301.93
04/28/22,33425.96,34054.79,33248.46,33916.39
04/29/22,33787.01,33919.59,32913.15,32977.21
05/02/22,32978.49,33224.95,32449.87,33061.5
05/03/22,33086.09,33341.58,32914.75,33128.79
05/04/22,33171.8,34117.74,33021.84,34061.06
05/05/22,33854.17,33854.17,32685.1,32997.97
05/06/22,32773.88,33055.84,32474.69,32899.37
05/09/22,32685.17,32685.17,32121.98,32245.7
05/10/22,32504.09,32752.17,31887.89,32160.74
05/11/22,32123.24,32584.02,31798.86,31834.11
05/12/22,31699.04,31914.46,31228.22,31730.3
05/13/22,31963.86,32276.05,31862.79,32196.66
05/16/22,32152.15,32514.02,31928.18,32223.42
05/17/22,32427.0,32689.14,32308.15,32654.59
05/18/22,32468.67,32468.67,31393.95,31490.07
05/19/22,31262.62,31569.13,31016.41,31253.13
05/20/22,31426.94,31515.78,30635.76,31261.9
05/23/22,31395.89,31968.42,31395.89,31880.24
05/24/22,31717.61,32014.86,31365.59,31928.62
05/25/22,31816.31,32254.44,31754.33,32120.28
05/26/22,32248.17,32774.14,32248.17,32637.19
05/27/22,32735.09,33213.62,32682.01,33212.96
05/31/22,33160.59,33240.22,32752.34,32990.12
06/01/22,33156.31,33272.34,32584.76,32813.23
06/02/22,32809.01,33248.61,32509.43,33248.28
06/03/22,32986.32,33135.61,32839.21,32899.7
06/06/22,33032.04,33235.37,32819.5,32915.78
06/07/22,32783.03,33207.45,32641.85,33180.14
06/08/22,33087.07,33156.5,32824.37,32910.9
06/09/22,32828.62,32956.73,32267.78,32272.79
06/10/22,32053.52,32053.52,31387.84,31392.79
06/13/22,31144.91,31144.91,30373.72,30516.74
06/14/22,30592.34,30690.8,30144.23,30364.83
06/15/22,30570.5,31011.97,30185.08,30668.53
06/16/22,30305.74,30305.74,29740.35,29927.07
06/17/22,29912.7,30167.52,29653.29,29888.78
06/21/22,30074.69,30653.98,30074.69,30530.25
06/22/22,30352.57,30777.92,30166.01,30483.13
06/23/22,30570.33,30715.63,30293.4,30677.36
06/24/22,30846.94,31517.29,30846.94,31500.68
06/27/22,31533.6,31598.59,31351.37,31438.26
06/28/22,31549.05,31885.09,30934.33,30946.99
06/29/22,31067.41,31152.96,30894.53,31029.31
06/30/22,30790.0,30979.85,30431.87,30775.43
07/01/22,30737.77,31139.35,30487.79,31097.26
07/05/22,30903.12,30971.74,30355.12,30967.82
07/06/22,30957.3,31224.69,30794.84,31037.68
07/07/22,31190.65,31421.84,31154.64,31384.55
07/08/22,31348.43,31511.46,31212.45,31338.15
07/11/22,31277.98,31367.55,31114.4,31173.84
07/12/22,31113.31,31346.1,30860.51,30981.33
07/13/22,30743.63,30979.17,30514.61,30772.79
07/14/22,30451.8,30680.12,30143.93,30630.17
07/15/22,30775.37,31288.26,30775.37,31288.26
07/18/22,31475.98,31644.68,30982.97,31072.61
07/19/22,31165.91,31842.25,31165.91,31827.05
07/20/22,31829.99,31944.45,31646.95,31874.84
07/21/22,31826.49,32040.63,31534.08,32036.9
07/22/22,32167.92,32219.25,31731.47,31899.29
07/25/22,31950.93,32029.03,31821.67,31990.04
07/26/22,31950.04,31950.04,31705.36,31761.54
07/27/22,31865.05,32336.23,31799.43,32197.59
07/28/22,32197.62,32609.54,31982.61,32529.63
07/29/22,32515.62,32910.18,32493.02,32845.13
08/01/22,32755.71,32972.03,32640.79,32798.4
08/02/22,32691.29,32772.93,32387.12,32396.17
08/03/22,32514.21,32912.74,32514.21,32812.5
08/04/22,32805.69,32829.22,32652.63,32726.82
08/05/22,32593.9,32814.61,32489.62,32803.47
08/08/22,32877.36,33109.96,32769.1,32832.54
08/09/22,32807.36,32877.53,32702.66,32774.41
08/10/22,33130.63,33364.41,33130.63,33309.51
08/11/22,33451.51,33651.8,33289.83,33336.67
08/12/22,33430.72,33767.09,33398.32,33761.05
08/15/22,33710.7,33954.71,33582.96,33912.44
08/16/22,33924.35,34281.36,33852.57,34152.01
08/17/22,34029.55,34161.01,33828.41,33980.32
08/18/22,33981.86,34043.83,33844.46,33999.04
08/19/22,33904.69,33904.69,33627.09,33706.74
08/22/22,33586.59,33586.59,33007.63,33063.61
08/23/22,33033.52,33138.26,32858.89,32909.59
08/24/22,32899.01,33095.5,32828.56,32969.23
08/25/22,33029.27,33306.09,32889.85,33291.78
08/26/22,33293.43,33364.7,32278.22,32283.4
08/29/22,32188.0,32325.16,31972.79,32098.99
08/30/22,32163.84,32205.66,31647.22,31790.87
08/31/22,31827.15,31966.04,31509.59,31510.43
09/01/22,31454.58,31677.51,31219.75,31656.42
09/02/22,31848.5,32026.9,31182.09,31318.44
09/06/22,31343.79,31463.89,31048.46,31145.3
09/07/22,31145.63,31644.34,31095.21,31581.28
09/08/22,31481.95,31783.37,31321.5,31774.52
09/09/22,31876.22,32227.74,31876.22,32151.71
09/12/22,32159.49,32504.04,32159.49,32381.34
09/13/22,32006.5,32006.5,31018.54,31104.97
09/14/22,31141.02,31276.82,30885.02,31135.09
09/15/22,31124.68,31277.69,30882.08,30961.82
09/16/22,30866.61,30866.61,30550.08,30822.42
09/19/22,30722.86,31026.89,30559.37,31019.68
09/20/22,30888.53,30888.53,30465.91,30706.23
09/21/22,30819.39,31020.79,30181.99,30183.78
09/22/22,30204.52,30302.28,29994.53,30076.68
09/23/22,29955.65,29955.65,29250.47,29590.41
09/26/22,29536.84,29630.77,29161.12,29260.81
09/27/22,29419.88,29659.12,28958.22,29134.99
09/28/22,29198.92,29811.78,29114.97,29683.74
09/29/22,29513.73,29513.73,28997.34,29225.61
09/30/22,29123.03,29355.78,28715.85,28725.51
10/03/22,28855.25,29647.79,28855.25,29490.89
10/04/22,29826.67,30325.05,29826.67,30316.32
10/05/22,30078.36,30454.46,29886.44,30273.87
10/06/22,30206.13,30329.61,29859.34,29926.94
10/07/22,29685.27,29685.27,29142.66,29296.79
10/10/22,29419.09,29485.82,29010.41,29202.88
10/11/22,29085.2,29608.42,29074.23,29239.19
10/12/22,29233.06,29455.12,29136.03,29210.85
10/13/22,28755.83,30168.54,28660.94,30038.72
10/14/22,30192.21,30428.82,29614.3,29634.83
10/17/22,30059.58,30311.95,29997.62,30185.82
10/18/22,30697.52,30837.9,30301.83,30523.8
10/19/22,30439.04,30662.11,30226.9,30423.81
10/20/22,30411.92,30822.96,30265.2,30333.59
10/21/22,30291.18,31119.27,30206.28,31082.56
10/24/22,31187.32,31603.63,31161.41,31499.62
10/25/22,31463.65,31876.15,31423.53,31836.74
10/26/22,31738.44,32172.42,31738.44,31839.11
10/27/22,32062.14,32388.42,31993.21,32033.28
10/28/22,32204.31,32889.81,32158.38,32861.8
10/31/22,32754.27,32883.86,32586.93,32732.95
11/01/22,32862.79,32975.48,32485.23,32653.2
11/02/22,32576.28,33071.93,32139.77,32147.76
11/03/22,31985.05,32185.71,31727.05,32001.25
11/04/22,32265.01,32611.52,31938.92,32403.22
11/07/22,32454.1,32895.59,32424.99,32827.0
11/08/22,32934.56,33355.39,32831.46,33160.83
11/09/22,33004.47,33065.11,32478.87,32513.94
11/10/22,33263.91,33727.73,33167.82,33715.37
11/11/22,33797.75,33817.96,33394.43,33747.86
11/14/22,33662.05,33964.3,33533.96,33536.7
11/15/22,33755.94,33987.06,33320.2,33592.92
11/16/22,33554.93,33682.83,33516.99,33553.83
11/17/22,33329.27,33616.02,33239.75,33546.32
11/18/22,33606.59,33827.94,33540.64,33745.69
11/21/22,33760.3,33864.59,33559.18,33700.28
11/22/22,33810.05,34115.7,33810.05,34098.1
11/23/22,34091.57,34262.07,34004.64,34194.06
11/25/22,34213.04,34386.51,34199.57,34347.03
11/28/22,34275.91,34303.88,33799.35,33849.46
11/29/22,33847.8,33933.91,33662.45,33852.53
11/30/22,33795.43,34589.77,33583.77,34589.77
12/01/22,34533.59,34595.51,34129.35,34395.01
12/02/22,34265.45,34483.21,34039.73,34429.88
12/05/22,34335.73,34335.73,33846.81,33947.1
12/06/22,33936.87,34006.63,33418.59,33596.34
12/07/22,33556.4,33774.27,33503.67,33597.92
12/08/22,33695.97,33899.17,33642.46,33781.48
12/09/22,33746.71,33844.63,33462.65,33476.46
12/12/22,33519.5,34005.04,33519.5,34005.04
12/13/22,34268.44,34712.28,33890.88,34108.64
12/14/22,34086.07,34395.65,33704.17,33966.35
12/15/22,33773.0,33773.0,33016.16,33202.22
12/16/22,33166.46,33166.46,32654.59,32920.46
12/19/22,32921.45,33038.94,32581.97,32757.54
12/20/22,32735.24,32992.23,32649.45,32849.74
12/21/22,33028.09,33437.84,33028.09,33376.48
12/22/22,33233.35,33233.35,32573.43,33027.49
12/23/22,32961.06,33226.14,32814.02,33203.93
12/27/22,33224.23,33387.72,33069.58,33241.56
12/28/22,33264.76,33379.55,32869.15,32875.71
12/29/22,33021.43,33293.42,33020.35,33220.8
12/30/22,33121.61,33152.55,32847.82,33147.25
01/03/23,33148.9,33387.52,32850.57,33136.37
01/04/23,33165.14,33409.1,33033.48,33269.77
01/05/23,33191.72,33191.72,32812.33,32930.08
01/06/23,33055.3,33710.66,32997.39,33630.61
01/09/23,33664.39,33935.11,33487.66,33517.65
01/10/23,33516.43,33726.54,33421.8,33704.1
01/11/23,33754.03,33974.69,33711.04,33973.01
01/12/23,34047.86,34292.67,33792.1,34189.97
01/13/23,34075.31,34342.32,33915.49,34302.61
01/17/23,34222.32,34269.97,33860.67,33910.85
01/18/23,33948.49,34016.53,33269.9,33296.96
01/19/23,33171.35,33227.49,32982.05,33044.56
01/20/23,33073.46,33381.95,32948.93,33375.49
01/23/23,33439.56,33782.88,33316.25,33629.56
01/24/23,33444.72,33782.92,33310.56,33733.96
01/25/23,33538.36,33773.09,33273.21,33743.84
01/26/23,33771.66,33953.79,33635.6,33949.41
01/27/23,33952.93,34164.33,33830.85,33978.08
01/30/23,33909.21,34055.29,33695.18,33717.09
01/31/23,33803.56,34095.23,33664.91,34086.04
02/01/23,34039.6,34334.7,33581.42,34092.96
02/02/23,34129.3,34145.14,33814.78,34053.94
02/03/23,33926.3,34179.58,33813.86,33926.01
02/06/23,33874.44,33962.84,33683.58,33891.02
02/07/23,33769.78,34240.0,33634.1,34156.69
02/08/23,34132.9,34161.65,33899.79,33949.01
02/09/23,34105.61,34252.57,33607.13,33699.88
02/10/23,33671.54,33897.31,33591.99,33869.27
02/13/23,33887.39,34249.6,33887.39,34245.93
02/14/23,34194.09,34331.47,33827.45,34089.27
02/15/23,34008.63,34130.49,33833.1,34128.05
02/16/23,33992.09,34041.16,33686.59,33696.85
02/17/23,33677.01,33846.64,33517.73,33826.69
02/21/23,33699.69,33699.69,33115.74,33129.59
02/22/23,33169.33,33245.97,32948.27,33045.09
02/23/23,33175.39,33272.4,32795.67,33153.91
02/24/23,32999.19,32999.19,32643.48,32816.92
02/27/23,32906.16,33189.28,32814.18,32889.09
02/28/23,32873.47,32873.47,32636.43,32656.7
03/01/23,32656.37,32746.15,32500.71,32661.84
03/02/23,32780.97,33083.45,32665.85,33003.57
03/03/23,33076.33,33405.82,33008.41,33390.97
03/06/23,33425.32,33572.22,33383.47,33431.44
03/07/23,33428.31,33453.25,32838.21,32856.46
03/08/23,32872.08,32903.44,32612.7,32798.4
03/09/23,32876.83,32990.46,32190.6,32254.86
03/10/23,32185.14,32422.1,31783.41,31909.64
03/13/23,31819.93,32240.35,31624.87,31819.14
03/14/23,32055.29,32306.59,31805.4,32155.4
03/15/23,31759.87,31906.47,31429.82,31874.57
03/16/23,31827.65,32281.61,31571.46,32246.55
03/17/23,32217.32,32217.32,31728.7,31861.98
03/20/23,31872.33,32280.07,31872.33,32244.58
03/21/23,32420.71,32593.68,32346.12,32560.6
03/22/23,32570.19,32761.89,32020.46,32030.11
03/23/23,32101.49,32511.49,31864.74,32105.25
03/24/23,32038.22,32257.24,31805.18,32237.53
03/27/23,32276.72,32564.0,32276.72,32432.08
03/28/23,32434.85,32551.01,32295.5,32394.25
03/29/23,32566.54,32728.04,32539.94,32717.6
03/30/23,32807.43,32905.8,32682.87,32859.03
03/31/23,32901.96,33291.0,32901.96,33274.15
04/03/23,33245.78,33632.9,33245.78,33601.15
04/04/23,33594.79,33634.72,33275.62,33402.38
04/05/23,33394.6,33543.84,33376.27,33482.72
04/06/23,33420.96,33525.96,33325.37,33485.29
04/10/23,33425.25,33590.24,33343.43,33586.52
04/11/23,33586.75,33781.29,33586.75,33684.79
04/12/23,33764.21,33895.43,33593.32,33646.5
04/13/23,33668.97,34054.99,33605.17,34029.69
04/14/23,33981.71,34082.94,33730.85,33886.47
04/17/23,33930.46,33991.23,33796.91,33987.18
04/18/23,33965.16,34018.62,33791.89,33976.63
04/19/23,33889.83,33957.98,33814.65,33897.01
04/20/23,33740.6,33875.39,33677.74,33786.62
04/21/23,33793.6,33858.83,33688.57,33808.96
04/24/23,33805.04,33891.15,33726.09,33875.4
04/25/23,33828.34,33875.49,33525.39,33530.83
04/26/23,33596.34,33645.83,33235.85,33301.87
04/27/23,33381.66,33859.75,33374.65,33826.16
04/28/23,33797.43,34104.56,33728.4,34098.16
05/01/23,34116.81,34257.83,34030.14,34051.7
05/02/23,34017.62,34017.75,33436.66,33684.53
05/03/23,33726.64,33811.84,33396.05,33414.24
05/04/23,33347.78,33354.86,32937.5,33127.74
05/05/23,33248.55,33748.43,33248.55,33674.38
05/08/23,33715.15,33747.49,33509.23,33618.69
05/09/23,33589.85,33656.4,33509.72,33561.81
05/10/23,33707.2,33772.09,33239.45,33531.33
05/11/23,33383.89,33389.88,33127.7,33309.51
05/12/23,33370.58,33406.4,33110.61,33300.62
05/15/23,33321.21,33400.3,33161.93,33348.6
05/16/23,33275.37,33290.85,33006.19,33012.14
05/17/23,33092.48,33472.38,33050.41,33420.77
05/18/23,33374.56,33579.91,33212.09,33535.91
05/19/23,33582.95,33652.9,33336.66,33426.63
05/22/23,33408.54,33512.3,33207.85,33286.58
05/23/23,33190.6,33310.17,33013.29,33055.51
05/24/23,33021.76,33031.75,32752.44,32799.92
05/25/23,32854.26,32870.43,32586.56,32764.65
05/26/23,32795.5,33162.06,32795.5,33093.34
05/30/23,33103.65,33132.7,32893.97,33042.78
05/31/23,32948.71,32984.83,32739.73,32908.27
06/01/23,32929.85,33167.75,32704.51,33061.57
06/02/23,33187.58,33805.0,33187.58,33762.76
06/05/23,33771.13,33804.22,33552.79,33562.86
06/06/23,33547.67,33631.25,33399.69,33573.28
06/07/23,33562.47,33708.78,33546.11,33665.02
06/08/23,33656.98,33873.81,33630.04,33833.61
06/09/23,33852.44,33975.32,33787.16,33876.78
06/12/23,33906.8,34077.84,33878.46,34066.33
06/13/23,34111.08,34310.28,34107.98,34212.12
06/14/23,34044.7,34151.42,33783.55,33979.33
06/15/23,33945.98,34488.98,33945.98,34408.06
06/16/23,34464.02,34588.68,34285.69,34299.12
06/20/23,34206.66,34206.66,33915.93,34053.87
06/21/23,33990.56,34097.93,33876.17,33951.52
06/22/23,33900.47,34003.56,33835.39,33946.71
06/23/23,33835.66,33835.66,33646.49,33727.43
06/26/23,33730.79,33819.49,33610.32,33714.71
06/27/23,33739.03,33975.65,33730.39,33926.74
06/28/23,33881.38,33903.76,33755.92,33852.66
06/29/23,33854.57,34147.68,33828.63,34122.42
06/30/23,34269.92,34467.35,34269.92,34407.6
07/03/23,34369.78,34465.6,34286.54,34418.47
07/05/23,34344.72,34376.11,34226.98,34288.64
07/06/23,34171.39,34171.39,33771.47,33922.26
07/07/23,33837.07,34036.38,33716.75,33734.88
07/10/23,33705.68,33958.36,33705.68,33944.4
07/11/23,34056.94,34288.87,33993.01,34261.42
07/12/23,34395.28,34586.94,34308.78,34347.43
07/13/23,34412.31,34482.26,34365.33,34395.14
07/14/23,34425.33,34592.26,34425.33,34509.03
07/17/23,34499.74,34665.15,34418.72,34585.35
07/18/23,34597.08,34986.36,34530.61,34951.93
07/19/23,34991.21,35234.05,34991.21,35061.21
07/20/23,35091.98,35372.77,35091.98,35225.18
07/21/23,35274.32,35340.66,35186.05,35227.69
07/24/23,35230.79,35463.97,35230.79,35411.24
07/25/23,35421.49,35527.57,35365.26,35438.07
07/26/23,35345.99,35633.61,35306.27,35520.12
07/27/23,35558.79,35645.35,35216.58,35282.72
07/28/23,35443.49,35565.51,35355.15,35459.29
07/31/23,35465.97,35566.95,35430.22,35559.53
08/01/23,35585.99,35679.13,35526.61,35630.68
08/02/23,35551.92,35551.92,35226.26,35282.52
08/03/23,35194.56,35348.2,35122.32,35215.89
08/04/23,35230.13,35506.88,35033.76,35065.62
08/07/23,35125.6,35497.38,35125.6,35473.13
08/08/23,35345.4,35346.64,35007.41,35314.49
08/09/23,35324.28,35370.89,35058.73,35123.36
08/10/23,35231.54,35578.58,35107.6,35176.15
08/11/23,35111.36,35354.6,35059.99,35281.4
08/14/23,35273.89,35335.45,35169.97,35307.63
08/15/23,35219.37,35219.37,34908.5,34946.39
08/16/23,34914.96,35133.56,34757.37,34765.74
08/17/23,34829.61,34888.48,34440.73,34474.83
08/18/23,34368.36,34587.07,34263.19,34500.66
08/21/23,34531.28,34570.96,34248.46,34463.69
08/22/23,34494.17,34514.04,34256.84,34288.83
08/23/23,34338.59,34534.72,34321.0,34472.98
08/24/23,34439.83,34694.68,34093.65,34099.42
08/25/23,34217.06,34441.91,34029.22,34346.9
08/28/23,34441.64,34652.91,34441.64,34559.98
08/29/23,34531.12,34864.42,34531.12,34852.67
08/30/23,34847.8,35025.57,34811.74,34890.24
08/31/23,34909.09,35070.21,34719.77,34721.91
09/01/23,34876.24,34979.18,34720.7,34837.71
09/05/23,34843.22,34871.26,34635.63,34641.97
09/06/23,34611.68,34611.68,34291.56,34443.19
09/07/23,34351.18,34560.86,34351.18,34500.73
09/08/23,34487.41,34627.85,34473.57,34576.59
09/11/23,34650.01,34784.52,34578.59,34663.72
09/12/23,34620.02,34852.61,34560.55,34645.99
09/13/23,34667.28,34767.11,34509.95,34575.53
09/14/23,34687.5,34977.97,34687.5,34907.11
09/15/23,34902.04,34902.04,34572.27,34618.24
09/18/23,34612.29,34725.06,34545.35,34624.3
09/19/23,34571.84,34597.56,34311.69,34517.73
09/20/23,34575.5,34776.28,34434.29,34440.88
09/21/23,34332.23,34378.3,34058.72,34070.42
09/22/23,34077.08,34156.15,33947.24,33963.84
09/25/23,33907.59,34017.53,33780.67,34006.88
09/26/23,33862.68,33879.93,33569.6,33618.88
09/27/23,33682.81,33731.65,33306.3,33550.27
